CDate	cell_name	CELL	bcchno	bsic	TCH	tchnum
2015-12-23 00:00:00	二号线福田地铁L0	32GA510	48	70	48,9,75,88,18,25,27,42	8
2015-12-23 00:00:00	二号线福田地铁P0	32DA490	560	36	560,524,543,546,569,573,583,541	8
2015-12-23 00:00:00	二号线岗厦北地铁L0	32GA420	68	52	68,19,21,23,27,33,38,40	8
2015-12-23 00:00:00	二号线岗厦北地铁P0	32DA460	576	5	576,579,583,530,538,540,542,551	8
2015-12-23 00:00:00	二号线华强北地铁L0	32GA390	76	34	76,55,59,18,20,22,24,26,34,37,41,45	12
2015-12-23 00:00:00	二号线华强北地铁P0	32DA370	570	10	570,513,521,544,567,573,581,536	8
2015-12-23 00:00:00	二号线黄贝地铁L0	32GA310	80	1	80,11,19,57,73,24,40,44	8
2015-12-23 00:00:00	二号线黄贝地铁P0	32DA240	560	10	560,544,565,523,527,546	6
2015-12-23 00:00:00	二号线景田地铁L0	32GA580	74	25	74,19,21,29,35,37,41,44	8
2015-12-23 00:00:00	二号线景田地铁P0	32DA510	568	15	568,565,583,522,524,542,546,555	8
2015-12-23 00:00:00	二号线莲花西地铁L0	32GA570	78	40	78,23,32,34,36,38,40,45	8
2015-12-23 00:00:00	二号线莲花西地铁P0	32DA500	562	30	562,516,520,529,531,534,538,549	8
2015-12-23 00:00:00	二号线侨香地铁L0	27GB4C0	82	1	82,2,47,20,23,25,29,33,35,37,40,45	12
2015-12-23 00:00:00	二号线侨香地铁P0	27DB680	576	52	576,583,523,526,531,535,543,555	8
2015-12-23 00:00:00	二号线深康地铁L0	27GB2C0	50	21	50,87,91,19,23,25,29,35,37,40,42,45	12
2015-12-23 00:00:00	二号线深康地铁P0	27DB660	572	54	572,581,523,527,531,534,539,541	8
2015-12-23 00:00:00	二号线市民中心地铁L0	32GA430	52	66	52,20,22,24,26,30,32,39,41,45	10
2015-12-23 00:00:00	二号线市民中心地铁P0	32DA480	558	72	558,556,581,526,528,533,536,554	8
2015-12-23 00:00:00	二号线香梅北地铁L0	32GA650	54	17	54,67,95,18,20,23,25,27,30,33,38,40	12
2015-12-23 00:00:00	二号线香梅北地铁P0	32DA520	578	50	578,559,561,527,531,538,549,554	8
2015-12-23 00:00:00	二号线香蜜地铁L0	32GA710	13	64	13,77,93,19,22,24,26,32,36,39,42,45	12
2015-12-23 00:00:00	二号线香蜜地铁P0	32DA530	566	40	566,512,573,529,533,541,546,552	8
2015-12-23 00:00:00	二号线新秀地铁L0	32GA230	60	1	60,38	2
2015-12-23 00:00:00	二号线新秀地铁P0	32DA080	572	13	572,569,555	3
2015-12-23 00:00:00	二号线燕南地铁L0	32GA370	66	15	66,19,27,35,39,44,21,33	8
2015-12-23 00:00:00	二号线燕南地铁P0	32DA350	578	75	578,559,585,524,530,532,548,555	8
2015-12-23 00:00:00	湖贝站L0	32GA340	64	17	64,13,47,20,26,39,41	7
2015-12-23 00:00:00	湖贝站P0	32DA330	574	62	574,587,601,626,630,540,554	7
2015-12-23 00:00:00	侨城北地铁L0	27GB1C0	66	33	66,13,15,22,20,27,33,41	8
2015-12-23 00:00:00	侨城北地铁P0	27DB650	566	55	566,533,536,525,529,543,549,554	8
2015-12-23 00:00:00	二号线大剧院地铁L0	32GA350	84	46	84,89,91,29,32,34,37,40,42,44,87,93	12
2015-12-23 00:00:00	二号线大剧院地铁P0	32DA340	544	36	544,563,581,526,535,538,542,546	8
2015-12-23 00:00:00	朝阳新村M1	50GG201	70	54	70,41,45	3
2015-12-23 00:00:00	横岭三M1	38GB081	78	51	78,4,18,30,32	5
2015-12-23 00:00:00	横岭三M2	38GB082	48	66	48,35	2
2015-12-23 00:00:00	横岭三M3	38GB083	94	45	94,14,67	3
2015-12-23 00:00:00	民治东边M1	50GG211	66	44	66,47,19,36	4
2015-12-23 00:00:00	民治东边M2	50GG212	56	25	56,26,63,38,44	5
2015-12-23 00:00:00	民治东边M3	50GG213	54	72	54,1,24,29	4
2015-12-23 00:00:00	南山村二D1	26DB041	566	14	566,512,591,524,527,533	6
2015-12-23 00:00:00	南山村二D2	26DB042	560	45	560,535,537,551	4
2015-12-23 00:00:00	南山村二D3	26DB043	570	66	570,529,540	3
2015-12-23 00:00:00	南园村二D1	26DB051	600	22	600,549,540,536	4
2015-12-23 00:00:00	南园村二D2	26DB052	576	34	576,528,542,545,555	5
2015-12-23 00:00:00	南园村二D3	26DB053	558	6	558,530,532,526	4
2015-12-23 00:00:00	清湖东M1	17GA181	76	71	76,65,85,23,30,44	6
2015-12-23 00:00:00	清湖东M2	17GA182	50	74	50,34,63	3
2015-12-23 00:00:00	清湖东M3	17GA183	80	73	80,88,20,42	4
2015-12-23 00:00:00	腾龙花园M1	42GB221	52	60	52,57,29,35	4
2015-12-23 00:00:00	腾龙花园M2	42GB222	78	35	78,4,75,90,93,22,38,45	8
2015-12-23 00:00:00	腾龙花园M3	42GB223	60	71	60,7,63,88,19,26,33,41	8
2015-12-23 00:00:00	安华工业M1	52GG261	84	44	84,5,10,25,33	5
2015-12-23 00:00:00	安华工业M2	52GG262	94	61	94,1,17,77,40,44	6
2015-12-23 00:00:00	安华工业M3	52GG263	60	26	60,7,30,37	4
2015-12-23 00:00:00	宝龙新村M1	42GA151	48	32	48,27	2
2015-12-23 00:00:00	宝龙新村M2	42GA152	94	40	94,5,19,25,36	5
2015-12-23 00:00:00	宝龙新村M3	42GA153	84	23	84,7,9	3
2015-12-23 00:00:00	大磡居委M1	03GB281	76	25	76,7,15,51,73,85,18,41	8
2015-12-23 00:00:00	大磡居委M2	03GB282	60	56	60,10,63,69,21,25	6
2015-12-23 00:00:00	大磡居委M3	03GB283	82	56	82,2,57,93,30,38	6
2015-12-23 00:00:00	龙华玉石M1	42GA161	70	56	70,86,24	3
2015-12-23 00:00:00	龙华玉石M2	42GA162	52	4	52,89,45	3
2015-12-23 00:00:00	龙华玉石M3	42GA163	60	60	60,22	2
2015-12-23 00:00:00	上川恒泰M1	52GG121	56	5	56,9,25,39	4
2015-12-23 00:00:00	上川恒泰M2	52GG122	52	60	52,4,19,32	4
2015-12-23 00:00:00	上川恒泰M3	52GG123	82	56	82,1,27,29	4
2015-12-23 00:00:00	深惠坳背D1	30DB241	564	67	564,559,561,612,522,524,533,551	8
2015-12-23 00:00:00	深惠坳背D2	30DB242	590	12	590,633,546,549	4
2015-12-23 00:00:00	深惠坳背M1	30GB291	58	70	58,2,18,21	4
2015-12-23 00:00:00	深惠坳背M2	30GB292	70	47	70,95,35,44	4
2015-12-23 00:00:00	深惠百合D1	44DC211	578	70	578,559,569,614,617,625,527,529,531,543,546	11
2015-12-23 00:00:00	深惠百合D2	44DC212	582	10	582,519,575,603,611,523,538,540,542,551	10
2015-12-23 00:00:00	深惠百合D3	44DC213	588	57	588,567,597,605,608,623,525,533,536,545,549,554	12
2015-12-23 00:00:00	深惠百合M1	44GC421	78	40	78,20,22,30,33,41	6
2015-12-23 00:00:00	深惠百合M2	44GC422	82	12	82,11,17,53	4
2015-12-23 00:00:00	深惠宝荷D1	55DD111	574	75	574,528,531,542	4
2015-12-23 00:00:00	深惠宝荷D2	55DD112	560	36	560,538,540,552	4
2015-12-23 00:00:00	深惠宝荷D3	55DD113	558	20	558,565,533,546	4
2015-12-23 00:00:00	深惠宝荷M1	55GD221	58	32	58,34,36,45	4
2015-12-23 00:00:00	深惠宝荷M2	55GD222	62	24	62,12,19,30,89	5
2015-12-23 00:00:00	深惠宝荷M3	55GD223	54	41	54,15,40	3
2015-12-23 00:00:00	深惠保安D1	30DB231	594	25	594,517,577,611,525,531,540,542	8
2015-12-23 00:00:00	深惠保安D2	30DB232	572	4	572,618,522,533	4
2015-12-23 00:00:00	深惠保安D3	30DB233	604	33	604,621,536,555	4
2015-12-23 00:00:00	深惠保安M1	30GB281	58	63	58,26,41,90	4
2015-12-23 00:00:00	深惠保安M2	30GB282	54	73	54,30,44	3
2015-12-23 00:00:00	深惠保安M3	30GB283	94	44	94,47,19,21	4
2015-12-23 00:00:00	深惠丹竹D1	43DA161	600	11	600,518,526,532	4
2015-12-23 00:00:00	深惠丹竹D2	43DA162	590	27	590,559,536,541,543	5
2015-12-23 00:00:00	深惠丹竹D3	43DA163	562	74	562,522,524,548	4
2015-12-23 00:00:00	深惠丹竹D4	43DA164	596	20	596,538,546	3
2015-12-23 00:00:00	深惠丹竹M1	43GA291	58	40	58,79,23,25	4
2015-12-23 00:00:00	深惠丹竹M2	43GA292	50	13	50,85,20,38	4
2015-12-23 00:00:00	深惠丹竹M3	43GA293	76	17	76,55,18,27	4
2015-12-23 00:00:00	深惠丹竹M4	43GA294	82	64	82,90,41,44	4
2015-12-23 00:00:00	深惠横坪D1	51DC051	600	50	600,532,625,539,555,593,610	7
2015-12-23 00:00:00	深惠横坪D2	51DC052	578	32	578,519,523,528	4
2015-12-23 00:00:00	深惠横坪M1	51GC121	78	3	78,90,18,21,41	5
2015-12-23 00:00:00	深惠横坪M2	51GC122	64	50	64,92,25,37	4
2015-12-23 00:00:00	深惠机荷D1	55DD121	592	53	592,603,605,609,621,536,548,563	8
2015-12-23 00:00:00	深惠机荷D2	55DD122	586	3	586,581,529,543	4
2015-12-23 00:00:00	深惠机荷D3	55DD123	584	13	584,518,527,539	4
2015-12-23 00:00:00	深惠机荷M1	55GD231	50	56	50,17,14,29	4
2015-12-23 00:00:00	深惠机荷M2	55GD232	60	30	60,86,10,65	4
2015-12-23 00:00:00	深惠机荷M3	55GD233	78	60	78,75,6,67	4
2015-12-23 00:00:00	深惠力嘉D1	30DA201	562	62	562,544,593,620,526,531,533,546	8
2015-12-23 00:00:00	深惠力嘉D2	30DA202	570	64	570,627,529,539	4
2015-12-23 00:00:00	深惠力嘉D3	30DA203	602	72	602,608,537,552	4
2015-12-23 00:00:00	深惠力嘉M1	30GA351	82	6	82,7,71,95,19,26	6
2015-12-23 00:00:00	深惠力嘉M2	30GA352	56	24	56,13,24,36	4
2015-12-23 00:00:00	深惠力嘉M3	30GA353	58	46	58,9,22,44	4
2015-12-23 00:00:00	深惠西鹏D1	51DC061	560	62	560,613,620,524,530,537	6
2015-12-23 00:00:00	深惠西鹏D2	51DC062	604	4	604,569,622,632,534,541,548	7
2015-12-23 00:00:00	深惠西鹏M1	51GC131	84	3	84,6,8,47,19,23,27	7
2015-12-23 00:00:00	深惠西鹏M2	51GC132	56	13	56,17,35,42	4
2015-12-23 00:00:00	曦城二M1	37GA161	64	63	64,73,34,51	4
2015-12-23 00:00:00	曦城二M2	37GA162	48	17	48,7,17,29	4
2015-12-23 00:00:00	曦城二M3	37GA163	80	44	80,83,25,27	4
2015-12-23 00:00:00	梅林新兴M1	48GF251	58	40	58,88,25,45	4
2015-12-23 00:00:00	梅林新兴M2	48GF252	68	66	68,7,19,36	4
2015-12-23 00:00:00	梅林新兴M3	48GF253	52	23	52,3,41,47,10,22,30,33	8
2015-12-23 00:00:00	天吉大厦M1	28GA641	62	31	62,53,69,85,20,34,39,42	8
2015-12-23 00:00:00	天吉大厦M2	28GA642	58	64	58,71,89,23,36,44	6
2015-12-23 00:00:00	天吉大厦M3	28GA643	60	10	60,1,6,10,17,87,92,26	8
2015-12-23 00:00:00	玉翠远豪M1	42GA141	64	23	64,15,91,22,27	5
2015-12-23 00:00:00	玉翠远豪M2	42GA142	58	66	58,12,75,29,33,67	6
2015-12-23 00:00:00	玉翠远豪M3	42GA143	82	43	82,9,17,55,38,41	6
2015-12-23 00:00:00	中环宝华M1	50GF101	70	23	70,4,14,24	4
2015-12-23 00:00:00	中环宝华M2	50GF102	64	31	64,19,36,45	4
2015-12-23 00:00:00	中环宝华M3	50GF103	74	43	74,26,39	3
2015-12-23 00:00:00	信职教研p0	55DD340	564	32	564,575,583,635	4
2015-12-23 00:00:00	信职田径p1	55DC341	553	51	553,571	2
2015-12-23 00:00:00	信职田径p2	55DC342	784	22	784,751	2
2015-12-23 00:00:00	信职体育p1	55DD331	596	23	596,538	2
2015-12-23 00:00:00	信职体育p2	55DD332	576	54	576,619	2
2015-12-23 00:00:00	信职体育p3	55DD333	547	32	547,554	2
2015-12-23 00:00:00	信职体育p4	55DD334	588	67	588,528	2
2015-12-23 00:00:00	信职综合P1	55DD221	574	52	574,599	2
2015-12-23 00:00:00	信职综合P2	55DD222	604	46	604,614,636	3
2015-12-23 00:00:00	长城里程l0	03GB290	62	30	62,8,23,29	4
2015-12-23 00:00:00	水都酒店L0	50GF110	58	64	58,61,26,42	4
2015-12-23 00:00:00	信职宿舍P1	55DD231	572	57	572,561	2
2015-12-23 00:00:00	信职宿舍P2	55DD232	606	24	606,524,534	3
2015-12-23 00:00:00	信职宿舍P3	55DD233	602	60	602,595,616,539	4
2015-12-23 00:00:00	信职宿舍P4	55DD234	558	71	558,593,618,635	4
2015-12-23 00:00:00	信职宿舍P5	55DD235	596	60	596,546	2
2015-12-23 00:00:00	信职宿舍P6	55DD236	553	5	553,569,583,628	4
2015-12-23 00:00:00	信职宿舍P7	55DD237	578	53	578,620	2
2015-12-23 00:00:00	信职宿舍P8	55DD238	598	27	598,631,633	3
2015-12-23 00:00:00	信职宿舍P9	55DD239	576	40	576,587,532	3
2015-12-23 00:00:00	信职宿舍Pa	55DD23A	560	12	560,537	2
2015-12-23 00:00:00	信职宿舍Pb	55DD23B	544	40	544,557,585	3
2015-12-23 00:00:00	信职宿舍Pc	55DD23C	580	16	580,519,523,530	4
2015-12-23 00:00:00	信职宿舍Pd	55DD23D	566	66	566,622,626	3
2015-12-23 00:00:00	木棉可园M1	06GB101	48	7	48,88,63,10	4
2015-12-23 00:00:00	木棉可园M2	06GB102	54	70	54,34,41,36	4
2015-12-23 00:00:00	木棉可园M3	06GB103	84	70	84,18,12,30	4
2015-12-23 00:00:00	财富港L0	39GA500	28	17	28,31,43,46,92,21,39	7
2015-12-23 00:00:00	深南锦绣D1	54DB281	584	65	584,530,534,538	4
2015-12-23 00:00:00	深南锦绣D2	54DB282	578	53	578,626,543,545	4
2015-12-23 00:00:00	深南锦绣D3	54DB283	606	67	606,575,523,540	4
2015-12-23 00:00:00	西乡老兵M1	52GF071	64	27	64,41,61,32	4
2015-12-23 00:00:00	西乡老兵M2	52GF072	52	30	52,91,27,29	4
2015-12-23 00:00:00	西乡老兵M3	52GF073	66	55	66,45,24,21	4
2015-12-23 00:00:00	白虎头M1	47GE181	54	42	54,11,30,38	4
2015-12-23 00:00:00	白虎头M2	47GE182	70	66	70,93,19,22,24	5
2015-12-23 00:00:00	白虎头M3	47GE183	48	1	48,6,32,45	4
2015-12-23 00:00:00	宝安明珠M1	46GD011	72	33	72,4,24,39	4
2015-12-23 00:00:00	宝安明珠M2	46GD012	66	7	66,20,53,47	4
2015-12-23 00:00:00	宝安明珠M3	46GD013	74	10	74,69,85,33,45	5
2015-12-23 00:00:00	宝安塘西M1	52GF131	84	15	84,73,40,42	4
2015-12-23 00:00:00	宝安塘西M2	52GF132	80	33	80,22,33,25	4
2015-12-23 00:00:00	宝安塘西M3	52GF133	68	72	68,53,20,38	4
2015-12-23 00:00:00	大鼻附d1	54DB231	600	35	600,619,631,534,539	5
2015-12-23 00:00:00	大鼻附d2	54DB232	582	52	582,569,542,548	4
2015-12-23 00:00:00	大水坑南M1	59GA391	76	70	76,87,89,33,42	5
2015-12-23 00:00:00	大水坑南M2	59GA392	72	27	72,92,24,35	4
2015-12-23 00:00:00	大水坑南M3	59GA393	54	6	54,8,37,39	4
2015-12-23 00:00:00	丹坑北d1	56DA041	562	50	562,599,607,543,552	5
2015-12-23 00:00:00	丹坑北d2	56DA042	592	43	592,529,536,541,524,531	6
2015-12-23 00:00:00	丹坑北d3	56DA043	566	53	566,612,626,534,555	5
2015-12-23 00:00:00	丹竹高新D1	43DA171	588	7	588,536,545,548,522,524,528,530	8
2015-12-23 00:00:00	丹竹高新D2	43DA172	576	20	576,526,537,546,623	5
2015-12-23 00:00:00	丹竹高新D3	43DA173	606	45	606,543,552,555,514,567,585,593	8
2015-12-23 00:00:00	东坑二D1	59DB251	578	22	578,513,523,536	4
2015-12-23 00:00:00	东坑二D2	59DB252	588	1	588,519,525,530	4
2015-12-23 00:00:00	东坑二D3	59DB253	590	76	590,630,543,552	4
2015-12-23 00:00:00	东盛d1	53DH301	558	61	558,523,541,554,533,563,529,531	8
2015-12-23 00:00:00	东盛d2	53DH302	570	54	570,597,535,545,599,623,581,628	8
2015-12-23 00:00:00	东盛d3	53DH303	594	46	594,527,548,552,575,625,603,605	8
2015-12-23 00:00:00	凤凰东D2	G1D0112	594	33	594,607,611,525,534,538,552,554	8
2015-12-23 00:00:00	凤凰东D3	G1D0113	600	4	600,563,587,527,530	5
2015-12-23 00:00:00	福永福园D1	01DA201	586	7	586,631,539,543	4
2015-12-23 00:00:00	福永福园D2	01DA202	588	3	588,520,531,537	4
2015-12-23 00:00:00	福永福园D3	01DA203	594	50	594,575,522,535	4
2015-12-23 00:00:00	福永建富D1	12DB111	574	15	574,512,514,571,587,528,533,537,548,551	10
2015-12-23 00:00:00	福永建富D2	12DB112	594	46	594,609,611,613,522,524,530,545,554	9
2015-12-23 00:00:00	福永建富D3	12DB113	582	75	582,591,615,618,526,535,539,541	8
2015-12-23 00:00:00	富安新南M1	47GF311	50	6	50,47,53,93,23,26,35,41	8
2015-12-23 00:00:00	富安新南M2	47GF312	64	35	64,9,5,29	4
2015-12-23 00:00:00	富安新南M3	47GF313	60	21	60,15,69,73,7,18,32,44	8
2015-12-23 00:00:00	甘李工业d1	07DA151	568	75	568,603,522,538	4
2015-12-23 00:00:00	甘李工业d2	07DA152	596	32	596,618,534,543	4
2015-12-23 00:00:00	甘李工业d3	07DA153	578	2	578,517,610,527,549	5
2015-12-23 00:00:00	固戍村北M1	46GA061	94	32	94,14,33,38	4
2015-12-23 00:00:00	固戍村北M2	46GA062	58	10	58,49,26,45	4
2015-12-23 00:00:00	固戍村北M3	46GA063	52	20	52,8,20,40	4
2015-12-23 00:00:00	固戍村西D1	46DG151	574	21	574,624,527,529	4
2015-12-23 00:00:00	固戍村西D2	46DG152	566	56	566,540,554,537	4
2015-12-23 00:00:00	固戍村西D3	46DG153	558	6	558,531,542,551	4
2015-12-23 00:00:00	关口街D1	25DB061	582	24	582,522,537,555,512,516,519,524	8
2015-12-23 00:00:00	关口街D2	25DB062	586	73	586,526,528,552,534,543,546,549	8
2015-12-23 00:00:00	关口街D3	25DB063	598	53	598,530,532,540,571,613,622,628	8
2015-12-23 00:00:00	广田龙山D1	10DA051	594	50	594,529,534,538	4
2015-12-23 00:00:00	广田龙山D2	10DA052	586	26	586,547,567,524,526,549	6
2015-12-23 00:00:00	广田龙山D3	10DA053	558	73	558,531,540,552	4
2015-12-23 00:00:00	恒顺工业D1	47DF321	578	1	578,537,532	3
2015-12-23 00:00:00	恒顺工业D2	47DF322	598	37	598,523,530,539	4
2015-12-23 00:00:00	恒顺工业D3	47DF323	562	7	562,545,549,525,528	5
2015-12-23 00:00:00	横坑工业M1	56GE151	50	25	50,6,67,33,37,39	6
2015-12-23 00:00:00	横坑工业M2	56GE152	64	73	64,81,18,24	4
2015-12-23 00:00:00	横坑工业M3	56GE153	94	61	94,12,88,27,41	5
2015-12-23 00:00:00	横坑河东D1	56DE161	600	41	600,561,522,530	4
2015-12-23 00:00:00	横坑河东D2	56DE162	568	37	568,571,548,552	4
2015-12-23 00:00:00	横坑河东D3	56DE163	606	70	606,513,515,565,525,533,540,555	8
2015-12-23 00:00:00	华富工业M1	41GA041	84	73	84,88,22,44	4
2015-12-23 00:00:00	华富工业M2	41GA042	66	13	66,29,24,86	4
2015-12-23 00:00:00	华富工业M3	41GA043	64	47	64,20,32	3
2015-12-23 00:00:00	华美商务D1	39DA351	590	51	590,527,540,548	4
2015-12-23 00:00:00	华美商务D2	39DA352	580	53	580,615,530,538,533,546,551,554	8
2015-12-23 00:00:00	华美商务D3	39DA353	584	21	584,605,619,536,543	5
2015-12-23 00:00:00	家居中心m1	28GA651	74	45	74,14,81,20,37,91	6
2015-12-23 00:00:00	家居中心m2	28GA652	62	32	62,89,93,25,34,40,45	7
2015-12-23 00:00:00	径贝D1	58DA051	580	53	580,514,530,555,522,549,543,545	8
2015-12-23 00:00:00	径贝D2	58DA052	604	14	604,540,552,618,524,532,615,583	8
2015-12-23 00:00:00	径贝D3	58DA053	570	43	570,528,534,536,518,559,608,567	8
2015-12-23 00:00:00	桔岭新村M1	56GA021	50	35	50,21,37	3
